Ch1 Amplitude,Ch2 Amplitude,Cluster
1557.73645,1531.11719,1
1557.80811,1504.04529,1
1557.86377,1558.7052,1
1557.87561,1553.76917,1
1558.07312,1567.50818,1
1558.23193,1427.93237,1
1558.26062,1534.964,1
1558.33167,1484.7594,1
1558.4126,1466.45813,1
1558.4491,1411.57556,1
1558.51721,1471.688,1
1558.53088,1421.88354,1
1558.58081,1466.25256,1
1558.71509,1502.84363,1
1559.12842,1530.2312,1
1559.53528,1382.46863,1
1559.57349,1465.791,1
1559.69678,1458.08777,1
1559.73718,1516.68909,1
1559.75281,1493.87769,1
1559.87122,1535.9541,1
1559.88965,1466.499,1
1560.06323,1507.9939,1
1560.0719,1628.22461,1
1560.21155,1517.91211,1
1560.33191,1487.59644,1
1560.54517,1562.35925,1
1560.70288,1493.79651,1
1560.73767,1552.20557,1
1560.73889,1484.51343,1
1560.88782,1511.8949,1
1561.02234,1436.54541,1
1561.07886,1443.69739,1
1561.26111,1504.0387,1
1561.406,1463.67517,1
1561.476,1566.97424,1
1561.65784,1568.67749,1
1561.84534,1548.24133,1
1561.98438,1504.4635,1
1561.99329,1599.07178,1
1562.22021,2784.94019,4
1562.30408,1554.53479,1
1562.40527,1450.17517,1
1562.6897,1492.5271,1
1562.8396,1502.792,1
1563.17883,1506.32654,1
1563.201,1458.90039,1
1563.30664,1608.96643,1
1563.39307,1515.97461,1
1563.883,1563.40356,1
1563.972,1546.402,1
1564.19177,1559.47791,1
1564.39514,1472.483,1
1564.401,1547.61829,1
1564.45679,1576.50745,1
1564.48975,1580.76941,1
1564.934,1435.66626,1
1564.969,1501.75146,1
1564.97925,1552.94568,1
1565.17993,1533.97,1
1565.19824,1458.20276,1
1565.40173,1467.76868,1
1565.6908,1538.1687,1
1565.82178,1328.42749,1
1565.83167,1475.59045,1
1565.92468,1416.91406,1
1565.95789,1488.304,1
1566.09192,1441.86353,1
1566.16272,1569.594,1
1566.16309,1512.97437,1
1566.3595,1557.51208,1
1566.62488,1484.06018,1
1566.85413,1418.03564,1
1567.0813,1455.12317,1
1567.14209,1475.14172,1
1567.21545,1477.58911,1
1567.399,1481.49219,1
1567.80371,1588.56921,1
1567.96228,1499.65381,1
1568.10608,1472.76917,1
1568.23535,1489.34827,1
1568.27051,1370.827,1
1568.28284,1530.72571,1
1568.36658,1530.23389,1
1568.39282,1492.69873,1
1568.458,1534.27161,1
1568.46387,1424.35974,1
1568.53125,1488.21118,1
1568.7511,1478.61584,1
1568.88513,1515.1615,1
1569.06885,1501.26721,1
1569.16223,1427.69336,1
1569.174,1430.37024,1
1569.23718,1483.41821,1
1569.24438,1492.82813,1
1569.36316,1521.91528,1
1569.45935,1357.79834,1
1569.47339,1498.45032,1
1569.50793,1520.33838,1
1569.72363,1566.12964,1
1569.814,1527.18555,1
1569.81506,1494.3938,1
1569.87708,1436.41846,1
1569.89221,1500.58826,1
1570.09375,1493.61072,1
1570.17822,1525.95471,1
1570.34338,1562.034,1
1570.40161,1535.521,1
1570.55786,1510.46948,1
1570.59753,1494.04651,1
1570.91248,1599.855,1
1571.095,1523.00085,1
1571.24768,1558.017,1
1571.30737,1503.19617,1
1571.32935,1459.28687,1
1571.388,1517.50537,1
1571.54187,1517.329,1
1571.6792,1569.30835,1
1571.69214,1630.65381,1
1571.98535,1579.3457,1
1572.097,1487.34277,1
1572.44873,1481.8783,1
1572.53271,1449.763,1
1572.57593,1494.90552,1
1572.79614,1447.59607,1
1572.88135,1453.88428,1
1572.96082,1507.65271,1
1573.12646,1452.87988,1
1573.59851,1427.84912,1
1573.71008,1470.62891,1
1573.80945,1587.95081,1
1573.97351,1546.57629,1
1574.00366,1579.2843,1
1574.035,1503.26355,1
1574.048,1500.97327,1
1574.0741,1460.84717,1
1574.11719,1553.79175,1
1574.16138,1512.39709,1
1574.29187,1551.87671,1
1574.33118,1582.33069,1
1574.51453,1548.299,1
1574.51843,1531.03394,1
1574.54724,1427.23083,1
1574.768,1597.46631,1
1574.84912,1543.99951,1
1575.002,1486.08667,1
1575.13574,1541.0741,1
1575.14856,1484.46411,1
1575.16553,1526.14282,1
1575.46924,1500.27576,1
1575.512,1408.00415,1
1575.6582,1516.93188,1
1575.852,1495.19165,1
1576.18408,1443.12988,1
1576.38562,1454.89624,1
1576.815,1370.0321,1
1576.86987,1517.08923,1
1576.87415,1577.016,1
1576.901,1506.80908,1
1576.91162,1449.47839,1
1576.99927,1479.5033,1
1577.1051,1461.33044,1
1577.17871,1447.48132,1
1577.332,1430.222,1
1577.33435,1405.91052,1
1577.41516,1490.803,1
1577.5481,1473.44116,1
1577.67957,1534.3938,1
1577.75452,1454.358,1
1577.75635,1454.93921,1
1577.78931,1519.51135,1
1577.80579,1513.25928,1
1577.84326,1516.03125,1
1578.17224,1522.59033,1
1578.22986,1543.83984,1
1578.24512,1504.47375,1
1578.29932,1571.56653,1
1578.33923,1391.43066,1
1578.56641,1601.70239,1
1578.59387,1398.69031,1
1578.62854,1591.74231,1
1578.66052,1501.56982,1
1578.74072,1610.75134,1
1578.87463,1500.60156,1
1578.91064,1561.66272,1
1579.0238,1468.54016,1
1579.08325,1444.39966,1
1579.22278,1432.3446,1
1579.32361,1400.97729,1
1579.41016,1460.59167,1
1579.42188,1554.11951,1
1579.5155,1559.27832,1
1579.60486,1552.7937,1
1579.62744,1458.046,1
1579.646,1499.553,1
1579.70154,1546.61877,1
1579.82764,1564.64136,1
1579.84839,1555.861,1
1579.869,1473.158,1
1579.92139,1586.355,1
1580.24524,1532.88086,1
1580.26965,1541.39514,1
1580.26978,1538.66211,1
1580.32446,1527.87427,1
1580.45618,1436.21863,1
1580.57654,1427.715,1
1580.63269,1447.51929,1
1580.706,1450.14355,1
1580.71338,1606.12317,1
1580.982,1400.23413,1
1581.03259,1370.69263,1
1581.1333,1504.81445,1
1581.144,1524.89185,1
1581.2,1495.79248,1
1581.358,1395.991,1
1581.43848,1549.60571,1
1581.53345,1499.28076,1
1581.72107,1392.06543,1
1581.80127,1512.35913,1
1581.908,1543.03674,1
1581.97424,1489.64539,1
1582.02844,1520.15833,1
1582.02893,1530.82336,1
1582.1792,1421.15088,1
1582.19617,1468.756,1
1582.23608,1461.04236,1
1582.29712,1455.20483,1
1582.32166,1524.35461,1
1582.42786,1496.79333,1
1582.61621,1466.285,1
1582.65369,1411.2406,1
1582.6803,1400.00635,1
1582.70337,1411.17456,1
1582.71533,1495.33386,1
1582.78,1439.69519,1
1582.867,1505.2876,1
1582.889,1392.569,1
1582.89246,1532.0188,1
1582.91223,1416.47876,1
1582.92993,1550.76355,1
1582.95,1463.71252,1
1582.96619,1476.32043,1
1582.9762,1561.37854,1
1582.9873,1491.37512,1
1582.99878,1511.81812,1
1583.01013,1540.06152,1
1583.04907,1457.66211,1
1583.05432,1537.33875,1
1583.51379,1475.119,1
1583.62415,1423.29993,1
1583.71326,1589.98669,1
1583.86157,1477.51721,1
1583.88489,1512.24768,1
1583.92444,1438.39954,1
1584.00024,1468.202,1
1584.03845,1535.89722,1
1584.144,1508.02039,1
1584.17065,1645.09631,1
1584.17249,1437.99927,1
1584.4375,1609.96143,1
1584.44373,1505.09827,1
1584.46094,1519.46,1
1584.52454,1484.47778,1
1584.57751,1528.10046,1
1584.67627,1404.89246,1
1584.68054,1490.3042,1
1584.70325,1439.44312,1
1584.72717,1554.25476,1
1584.80383,1535.9563,1
1584.80518,1455.45288,1
1584.95239,1564.32312,1
1585.02515,1522.15588,1
1585.11914,1505.52844,1
1585.16138,1502.66235,1
1585.18384,1506.76733,1
1585.38367,1564.34644,1
1585.54333,1533.63354,1
1585.70007,1522.82214,1
1585.839,1527.25586,1
1585.85059,1506.98828,1
1585.93335,1532.282,1
1585.9574,1532.5127,1
1586.00183,1519.75635,1
1586.08484,1483.29431,1
1586.09863,1481.433,1
1586.14343,1550.12524,1
1586.36743,1529.02551,1
1586.56543,1408.22473,1
1586.61731,1483.6665,1
1586.80359,1457.80029,1
1586.90076,1460.72717,1
1586.91223,1463.12659,1
1586.97693,1361.11829,1
1587.05859,1524.79675,1
1587.16748,1410.36707,1
1587.18018,1490.28772,1
1587.19751,1464.90149,1
1587.21582,1506.54285,1
1587.22607,1495.70593,1
1587.408,1468.63147,1
1587.419,1487.30115,1
1587.5531,1459.85608,1
1587.64624,1534.29639,1
1587.74634,1437.15381,1
1587.76746,1526.66772,1
1587.91077,1446.35583,1
1587.9248,1474.23438,1
1587.92688,1477.31335,1
1587.95471,1351.1167,1
1588.02075,1477.25439,1
1588.12219,1448.76514,1
1588.33862,1466.59375,1
1588.50635,1498.20325,1
1588.6969,1475.89758,1
1588.71716,1436.962,1
1588.77026,1497.62866,1
1588.81128,1446.55237,1
1588.90137,1509.02271,1
1588.902,1433.1322,1
1588.913,1546.668,1
1589.025,1637.25,1
1589.04761,1469.6875,1
1589.12463,1532.706,1
1589.16113,1513.396,1
1589.19873,1469.84558,1
1589.20227,1501.52722,1
1589.2085,1598.73572,1
1589.246,1525.90552,1
1589.25183,1471.33179,1
1589.48059,1481.672,1
1589.49976,1475.71655,1
1589.52393,1483.0769,1
1589.56226,1474.56921,1
1589.57153,1522.14233,1
1589.613,1399.97168,1
1589.631,1552.12854,1
1589.73889,1607.61084,1
1589.789,1476.57813,1
1589.86377,1496.51221,1
1590.077,1532.54163,1
1590.16553,1501.61292,1
1590.16626,1528.79675,1
1590.34985,1514.08264,1
1590.35266,1487.8728,1
1590.46558,1475.39746,1
1590.507,1509.40479,1
1590.56128,1496.70007,1
1590.57886,1453.11353,1
1590.65649,1491.32617,1
1590.69006,1520.77283,1
1590.73755,1521.52979,1
1590.78931,1485.08569,1
1590.80237,1574.76025,1
1590.907,1505.98975,1
1590.9137,1466.05835,1
1590.94092,1477.76135,1
1590.99731,1480.28015,1
1590.99817,1451.46924,1
1591.073,1465.60291,1
1591.25671,1448.36572,1
1591.27112,1404.42444,1
1591.27832,1377.68616,1
1591.47937,1471.91638,1
1591.51917,1452.84058,1
1591.53125,1515.35828,1
1591.541,1599.0813,1
1591.64441,1576.128,1
1591.69568,1553.5636,1
1591.79761,1528.68579,1
1592.14722,1434.19067,1
1592.15161,1447.38342,1
1592.1676,1461.59412,1
1592.34277,1324.18933,1
1592.36768,1507.6377,1
1592.3689,1540.05518,1
1592.49316,1515.35522,1
1592.49561,1529.89575,1
1592.509,1474.80542,1
1592.56946,1474.6449,1
1592.61169,1416.79761,1
1592.656,1558.22131,1
1592.6731,1420.33887,1
1592.77148,1522.82361,1
1592.83484,1404.03491,1
1592.83508,1543.983,1
1592.984,1452.36414,1
1592.98657,1523.17834,1
1593.0929,1547.09412,1
1593.14026,1428.40125,1
1593.158,1520.505,1
1593.27258,1466.58325,1
1593.3363,1549.87561,1
1593.44446,1500.98486,1
1593.46558,1469.704,1
1593.51843,1484.58118,1
1593.52454,1471.54114,1
1593.53247,1546.85193,1
1593.67188,1541.57678,1
1593.76648,1547.48669,1
1593.80579,1480.06177,1
1593.86365,1572.21313,1
1593.90515,1482.604,1
1594.01782,1472.6,1
1594.02454,1565.30078,1
1594.32813,1438.4751,1
1594.35071,1509.422,1
1594.48767,1574.59131,1
1594.51392,1379.09167,1
1594.63818,1513.741,1
1594.65015,1563.73328,1
1594.69666,1408.051,1
1594.77087,1370.10535,1
1594.77393,1480.03235,1
1594.80261,1494.38684,1
1594.85791,1442.25171,1
1594.97668,1439.49133,1
1595.08679,1423.47668,1
1595.17126,1438.74475,1
1595.196,1495.68591,1
1595.21265,1500.32373,1
1595.21411,1512.4635,1
1595.224,1585.90247,1
1595.3158,1460.193,1
1595.38721,1571.67871,1
1595.40942,1438.14014,1
1595.45837,1528.147,1
1595.50061,1507.5271,1
1595.62842,1435.17627,1
1595.6687,1597.51868,1
1595.68384,1513.90723,1
1595.812,1587.48633,1
1595.92407,1412.11926,1
1595.94836,1491.83936,1
1596.13562,1512.59534,1
1596.246,1610.69336,1
1596.27356,1589.19885,1
1596.61914,1523.97815,1
1596.62939,1484.84729,1
1596.6355,1421.50281,1
1596.64246,1535.44177,1
1596.65637,1479.38354,1
1596.687,1595.5874,1
1596.71558,1432.79761,1
1596.75867,1580.02808,1
1596.77832,1537.09875,1
1596.82764,1511.92175,1
1596.89282,1536.33313,1
1596.90479,1392.88281,1
1596.93286,1394.9093,1
1596.95862,1503.86316,1
1596.967,1475.91968,1
1597.00879,1554.1748,1
1597.02844,1403.85437,1
1597.04285,1508.38147,1
1597.13586,1530.48145,1
1597.16772,1486.48083,1
1597.23022,1419.44153,1
1597.26978,1498.02539,1
1597.283,1511.27649,1
1597.294,1470.24622,1
1597.51892,1413.44,1
1597.60461,1497.55457,1
1597.61011,1522.22424,1
1597.65356,1415.103,1
1597.685,1597.99182,1
1597.72656,1463.07288,1
1597.79224,1413.55383,1
1597.80884,1522.62158,1
1597.81421,1560.6958,1
1597.83521,1562.74426,1
1597.84753,1498.46558,1
1597.867,1545.48926,1
1597.92407,1501.10474,1
1597.93591,1425.80933,1
1597.9563,1516.29077,1
1597.96252,1608.60266,1
1598.04993,1381.241,1
1598.18323,1564.88635,1
1598.19751,1507.50073,1
1598.20068,1447.87341,1
1598.27856,1507.33118,1
1598.32471,1511.557,1
1598.378,1515.396,1
1598.37976,1447.51831,1
1598.47778,1476.54089,1
1598.48389,1452.24634,1
1598.486,1503.229,1
1598.49622,1460.72485,1
1598.53149,1449.562,1
1598.64368,1490.69031,1
1598.72388,1408.11023,1
1598.74683,1463.47681,1
1598.82642,1563.39429,1
1598.872,1499.55176,1
1598.95972,1476.28638,1
1599.05042,1432.29761,1
1599.09485,1537.22351,1
1599.1604,1491.64587,1
1599.24658,1502.375,1
1599.26245,1516.61707,1
1599.41125,1461.3822,1
1599.41748,1553.01892,1
1599.47827,1500.56714,1
1599.55115,1465.78284,1
1599.69348,1509.00952,1
1599.79077,1520.80713,1
1599.8573,1438.15442,1
1599.871,1540.80286,1
1599.90161,1501.47986,1
1599.95837,1476.99133,1
1599.97742,1600.23828,1
1599.97864,1536.96753,1
1600.01416,1557.63513,1
1600.11,1468.156,1
1600.11829,1464.01416,1
1600.146,1535.67737,1
1600.22119,1461.71143,1
1600.24817,1488.19092,1
1600.33,1512.82312,1
1600.34,1471.9541,1
1600.37292,1464.10071,1
1600.4104,1439.53467,1
1600.4967,1543.91272,1
1600.53235,1405.07434,1
1600.56873,1379.58655,1
1600.60913,1459.82263,1
1600.72217,1451.627,1
1600.75391,1560.41821,1
1600.763,1439.871,1
1600.765,1494.39771,1
1600.80579,1433.52393,1
1600.8407,1537.66821,1
1600.89465,1449.054,1
1600.925,1539.31519,1
1600.9342,1544.14587,1
1600.9408,1504.66858,1
1601.05945,1497.83875,1
1601.13,1509.4978,1
1601.19373,1446.426,1
1601.21509,1461.72681,1
1601.26318,1525.123,1
1601.29224,1534.63354,1
1601.30615,1465.30554,1
1601.31531,1545.53235,1
1601.34155,1453.75464,1
1601.35669,1457.065,1
1601.35681,1483.078,1
1601.37512,1407.30774,1
1601.37683,1512.54382,1
1601.52173,1471.31677,1
1601.58618,1431.922,1
1601.62964,1539.59473,1
1601.67639,1418.59509,1
1601.68481,1549.61707,1
1601.74316,1466.13818,1
1601.76184,1428.55859,1
1601.84546,1428.90283,1
1601.9071,1508.30518,1
1601.93152,1482.54358,1
1601.96216,1539.77173,1
1601.97363,1505.19519,1
1601.98181,1432.82141,1
1602.13354,1377.2793,1
1602.17749,1572.00488,1
1602.21838,1497.70044,1
1602.3457,1494.92236,1
1602.42029,1413.0271,1
1602.567,1488.35278,1
1602.64258,1593.86963,1
1602.66125,1523.47192,1
1602.675,1479.44312,1
1602.77991,1444.89063,1
1602.79077,1497.04163,1
1602.82507,1523.7948,1
1602.93945,1365.62976,1
1602.96716,1467.09656,1
1602.99292,1433.03162,1
1603.2782,1496.44568,1
1603.35339,1507.82861,1
1603.40137,1532.37634,1
1603.456,1502.00073,1
1603.46838,1503.93616,1
1603.48218,1501.8418,1
1603.51367,1470.802,1
1603.57922,1486.32031,1
1603.61865,1446.47314,1
1603.64685,1489.8927,1
1603.76367,1526.35767,1
1603.819,1417.44141,1
1603.85181,1464.49011,1
1603.99121,1553.732,1
1604.00623,1553.99243,1
1604.02014,1487.23865,1
1604.05786,1477.9209,1
1604.076,1458.27258,1
1604.08765,1551.36658,1
1604.12085,1508.84851,1
1604.137,1368.92676,1
1604.189,1521.75745,1
1604.30627,1599.18335,1
1604.35852,1459.104,1
1604.47058,1448.04089,1
1604.56018,1505.764,1
1604.66858,1464.43579,1
1604.68481,1418.2937,1
1604.87134,1496.29822,1
1604.92419,1509.43372,1
1605.04126,1454.15344,1
1605.1051,1476.87207,1
1605.11218,1478.86157,1
1605.15686,1421.928,1
1605.20776,1492.31531,1
1605.249,1492.228,1
1605.31,1443.19287,1
1605.34253,1566.76758,1
1605.3689,1438.53955,1
1605.40161,1435.11743,1
1605.42224,1535.36353,1
1605.43274,1414.27,1
1605.48511,1541.24231,1
1605.53125,1429.38269,1
1605.53857,1459.99561,1
1605.54126,1464.54919,1
1605.551,1448.58472,1
1605.62549,1369.39526,1
1605.66907,1515.8053,1
1605.68811,1445.9032,1
1605.69031,1414.39746,1
1605.72412,1487.92017,1
1605.756,1523.82666,1
1605.79431,1395.31287,1
1605.87122,1568.70544,1
1605.99524,1492.33643,1
1606.0304,1510.08765,1
1606.03418,1511.12537,1
1606.08215,1503.95764,1
1606.09888,1500.58472,1
1606.18225,1429.32642,1
1606.24243,1403.99609,1
1606.26453,1490.51428,1
1606.271,1514.9563,1
1606.45044,1452.32312,1
1606.5498,1411.6062,1
1606.64612,1436.66138,1
1606.70361,1521.66687,1
1606.75879,1480.82507,1
1606.80566,1481.44739,1
1606.83362,1505.1825,1
1606.86023,1475.597,1
1606.86914,1492.05432,1
1606.90771,1531.77185,1
1606.942,1604.23035,1
1607.0166,1494.64026,1
1607.13513,1546.78076,1
1607.13965,1455.72144,1
1607.20374,1446.2052,1
1607.49426,1492.44873,1
1607.53857,1510.80347,1
1607.62646,1602.147,1
1607.63831,1445.49768,1
1607.66443,1414.377,1
1607.7179,1483.462,1
1607.80994,1447.5022,1
1607.87634,1530.74475,1
1607.91138,1564.84009,1
1607.96973,1377.98376,1
1607.975,1457.33337,1
1607.981,1439.87634,1
1608.00928,1466.9718,1
1608.15833,1477.34131,1
1608.16333,1463.06287,1
1608.21411,1497.60083,1
1608.22986,1465.43628,1
1608.298,1431.4646,1
1608.31909,1424.19861,1
1608.32361,1487.77478,1
1608.36243,1508.67969,1
1608.379,1434.774,1
1608.4635,1439.88525,1
1608.50977,1434.6344,1
1608.52563,1459.01892,1
1608.57446,1412.39624,1
1608.607,1442.49646,1
1608.63525,1560.3479,1
1608.72974,1490.95935,1
1608.79773,1467.94751,1
1608.919,1490.47461,1
1608.93408,1493.97192,1
1608.93958,1452.98511,1
1608.94116,1495.519,1
1608.99158,1464.05591,1
1609.00439,1473.69873,1
1609.1676,1452.91138,1
1609.20593,1484.217,1
1609.246,1499.59973,1
1609.252,1477.18311,1
1609.29138,1630.33911,1
1609.2981,1471.23828,1
1609.33936,1464.03027,1
1609.364,1426.80469,1
1609.3761,1456.02722,1
1609.407,1434.22363,1
1609.41919,1516.189,1
1609.42151,1523.81458,1
1609.42908,1498.58887,1
1609.48926,1517.56885,1
1609.5658,1390.60217,1
1609.59644,1467.44275,1
1609.709,1442.66626,1
1609.71948,1516.03284,1
1609.82349,1497.54468,1
1609.84314,1538.6,1
1609.84814,1491.04285,1
1609.90161,1449.485,1
1609.91,1392.68018,1
1609.99878,1520.91418,1
1610.01892,1476.3175,1
1610.19177,1507.53186,1
1610.36157,1508.9198,1
1610.36841,1432.864,1
1610.37842,1514.64063,1
1610.42847,1524.02539,1
1610.45923,1574.771,1
1610.47913,1451.87512,1
1610.49133,1496.398,1
1610.51672,1473.0116,1
1610.53,1467.57019,1
1610.61365,1510.71558,1
1610.63965,1458.43359,1
1610.68652,1437.39331,1
1610.77332,1487.83582,1
1610.78186,1536.04736,1
1610.8761,1452.85791,1
1610.9165,1460.67432,1
1610.94531,1539.6322,1
1611.07166,1546.23767,1
1611.099,1508.75464,1
1611.177,1523.01111,1
1611.26587,1496.96326,1
1611.26831,1404.11377,1
1611.332,1473.54968,1
1611.33765,1565.48865,1
1611.35229,1465.8241,1
1611.37549,1490.52844,1
1611.47815,1546.412,1
1611.48865,1457.9751,1
1611.4895,1446.55017,1
1611.53125,1527.94385,1
1611.53967,1488.70142,1
1611.65,1408.35657,1
1611.65576,1538.23291,1
1611.69189,1548.78564,1
1611.69678,1416.37634,1
1611.7511,1526.843,1
1611.76257,1449.03357,1
1611.90125,1440.79468,1
1611.96741,1451.05933,1
1612.039,1509.33667,1
1612.04211,1462.68225,1
1612.11462,1448.09509,1
1612.14819,1449.092,1
1612.14966,1429.01233,1
1612.18933,1542.35474,1
1612.19214,1399.18054,1
1612.19324,1448.45178,1
1612.20081,1464.96936,1
1612.21228,1399.02319,1
1612.251,1498.96277,1
1612.26636,1455.19031,1
1612.29626,1441.96313,1
1612.314,1356.87,1
1612.32593,1360.92786,1
1612.32715,1408.82251,1
1612.37329,1420.4292,1
1612.37354,1462.224,1
1612.40771,1595.5343,1
1612.43909,1450.81262,1
1612.44617,1571.36426,1
1612.49731,1507.632,1
1612.53137,1465.44128,1
1612.533,1446.98657,1
1612.57825,1472.54541,1
1612.67285,1492.78369,1
1612.68652,1445.86658,1
1612.77075,1456.17993,1
1612.78442,1485.45056,1
1612.89258,1510.7843,1
1612.92212,1508.255,1
1612.94446,1467.0437,1
1612.96643,1454.19617,1
