Ch1 Amplitude,Ch2 Amplitude,Cluster
1684.182,1466.79932,1
1684.22632,1416.27466,1
1684.2323,1525.18762,1
1684.24036,1518.79041,1
1684.2428,1420.49841,1
1684.26831,1443.35315,1
1684.29333,1436.7511,1
1684.31,1481.06567,1
1684.32458,1433.26025,1
1684.34949,1438.14648,1
1684.35486,1477.55188,1
1684.36145,1434.94641,1
1684.39734,1452.87744,1
1684.4137,1398.21924,1
1684.43945,1366.79041,1
1684.48914,1503.67847,1
1684.51624,1414.20032,1
1684.54126,1394.2323,1
1684.54456,1480.24023,1
1684.5564,1467.506,1
1684.57007,1461.66248,1
1684.57178,1433.14783,1
1684.59082,1610.90979,1
1684.59424,1509.49536,1
1684.64368,1538.23682,1
1684.657,1418.10645,1
1684.68884,1413.65918,1
1684.70593,1440.6698,1
1684.70935,1351.27014,1
1684.71289,1450.60425,1
1684.72021,1457.0769,1
1684.767,1431.71338,1
1684.78748,1622.62756,1
1684.79175,1458.88513,1
1684.79688,1432.068,1
1684.80725,1488.5896,1
1684.80859,1470.55591,1
1684.8634,1329.7782,1
1684.96948,1466.02258,1
1684.97522,1457.36,1
1684.9895,1424.61365,1
1684.99207,1423.10156,1
1685.02112,1453.84827,1
1685.03687,1547.13965,1
1685.039,1582.4657,1
1685.04175,1336.70361,1
1685.05066,1380.41614,1
1685.081,1449.73291,1
1685.08972,1484.55493,1
1685.09875,1475.049,1
1685.15552,1446.98145,1
1685.22058,1427.64209,1
1685.22363,1482.20081,1
1685.24023,1370.00964,1
1685.2417,1489.18945,1
1685.24561,1536.07007,1
1685.2511,1434.32727,1
1685.26855,1415.32861,1
1685.298,1485.94067,1
1685.30225,1393.21741,1
1685.34851,1449.95642,1
1685.35791,1510.65564,1
1685.36133,1456.17737,1
1685.37952,1495.67041,1
1685.382,1439.3905,1
1685.3855,1492.05847,1
1685.39514,1453.23621,1
1685.492,1366.02539,1
1685.50293,1502.154,1
1685.55981,1379.57361,1
1685.56226,1388.76367,1
1685.56824,1438.00732,1
1685.59827,1542.35632,1
1685.59949,1426.93433,1
1685.60718,1388.26575,1
1685.61389,1467.9491,1
1685.6178,1467.908,1
1685.63013,1377.67346,1
1685.64453,1425.28125,1
1685.68542,1376.32288,1
1685.70117,1448.41614,1
1685.717,1507.9635,1
1685.7251,1475.28088,1
1685.73779,1421.21313,1
1685.768,1487.66565,1
1685.78772,1425.22229,1
1685.84924,1440.86987,1
1685.853,1427.7533,1
1685.91455,1483.91125,1
1685.91724,1415.72571,1
1685.92139,1452.26526,1
1685.92358,1501.10889,1
1685.93079,1381.35852,1
1685.95,1501.009,1
1685.95959,1435.1781,1
1686.006,1602.64526,1
1686.00781,1565.22034,1
1686.042,1445.11438,1
1686.06335,1375.01855,1
1686.07214,1450.02747,1
1686.116,1445.342,1
1686.11609,1463.89233,1
1686.11658,1566.57422,1
1686.12158,1499.41724,1
1686.12378,1488.8479,1
1686.15735,1593.62866,1
1686.16565,1489.2207,1
1686.17566,1419.513,1
1686.20825,1497.43518,1
1686.25354,1552.24084,1
1686.266,1427.5802,1
1686.314,1442.4386,1
1686.31909,1452.80872,1
1686.3208,1436.2384,1
1686.32837,1573.73535,1
1686.32886,1437.10547,1
1686.35583,1337.2644,1
1686.36279,1428.46252,1
1686.39465,1396.97437,1
1686.47754,1491.47693,1
1686.48328,1528.9679,1
1686.49768,1337.35657,1
1686.49841,1443.76929,1
1686.51062,1502.10889,1
1686.51147,1498.9917,1
1686.51624,1496.25671,1
1686.52942,1357.6925,1
1686.534,1495.2594,1
1686.53821,1368.93628,1
1686.55432,1486.69165,1
1686.5907,1434.07275,1
1686.60217,1510.2594,1
1686.6272,1439.24951,1
1686.64722,1453.442,1
1686.70081,1365.7384,1
1686.70227,1444.17,1
1686.71509,1518.00964,1
1686.72046,1438.989,1
1686.73389,1358.05908,1
1686.74634,1343.28943,1
1686.75781,1475.16418,1
1686.76221,1420.79785,1
1686.77527,1468.842,1
1686.77954,1448.68567,1
1686.80945,1289.92065,1
1686.81824,1461.20581,1
1686.82227,1446.23877,1
1686.82471,1467.659,1
1686.83093,1371.56506,1
1686.83215,1461.70239,1
1686.83264,1463.288,1
1686.93774,1425.05347,1
1686.97058,1380.70374,1
1687.00024,1553.37219,1
1687.00488,1369.20313,1
1687.01062,1445.02673,1
1687.01733,1424.04492,1
1687.02173,1462.58533,1
1687.0332,1441.6073,1
1687.03442,1498.40271,1
1687.03662,1551.9353,1
1687.04565,1412.45361,1
1687.06226,1484.71631,1
1687.07874,1425.43652,1
1687.08,1372.38513,1
1687.08826,1389.24182,1
1687.09839,1497.6084,1
1687.10754,1491.67651,1
1687.11414,1476.03687,1
1687.15637,1392.52222,1
1687.16919,1441.58154,1
1687.19531,1527.24438,1
1687.20764,1385.91284,1
1687.213,1373.34338,1
1687.24365,1444.96179,1
1687.24927,1378.64185,1
1687.25769,1534.05115,1
1687.258,1406.52307,1
1687.2666,1573.5387,1
1687.29675,1405.566,1
1687.31409,1515.27344,1
1687.31946,1453.61768,1
1687.32031,1537.42932,1
1687.32446,1420.98669,1
1687.33313,1500.38928,1
1687.36292,1450.92456,1
1687.38318,1455.82166,1
1687.39941,1339.64514,1
1687.41248,1348.64417,1
1687.42139,1507.49207,1
1687.42749,1417.06384,1
1687.42981,1477.59644,1
1687.446,1425.43726,1
1687.51233,1342.99438,1
1687.51587,1550.08008,1
1687.52637,1398.37781,1
1687.53088,1484.78906,1
1687.54993,1440.00989,1
1687.56433,1528.58435,1
1687.57373,1480.77234,1
1687.584,1413.04016,1
1687.5907,1436.3634,1
1687.59924,1478.45874,1
1687.60327,1441.81677,1
1687.61279,1452.88867,1
1687.63025,1567.33789,1
1687.64966,1389.01282,1
1687.65588,1491.14526,1
1687.66016,2725.86938,4
1687.71863,3906.449,4
1687.728,1405.24133,1
1687.72925,1566.13318,1
1687.72937,1428.57739,1
1687.73743,1410.55652,1
1687.749,1463.66589,1
1687.76855,1432.149,1
1687.78174,1585.03992,1
1687.782,1507.17578,1
1687.808,1458.7428,1
1687.82,1512.65454,1
1687.8385,1417.63025,1
1687.84351,1357.62561,1
1687.85193,1464.84509,1
1687.86,1451.77246,1
1687.86646,1431.58911,1
1687.92639,1425.03174,1
1687.94666,1386.64539,1
1687.96167,1478.75525,1
1688.03833,1378.83386,1
1688.06567,1470.42993,1
1688.07385,1399.87329,1
1688.08521,1460.101,1
1688.11316,1488.7998,1
1688.13037,1401.64368,1
1688.13159,1343.59827,1
1688.173,1572.95349,1
1688.1781,1432.60828,1
1688.22253,1449.83447,1
1688.25977,1414.60889,1
1688.26379,1459.605,1
1688.27429,1472.80017,1
1688.28638,1461.309,1
1688.30981,1489.59167,1
1688.33643,1422.21765,1
1688.35278,1577.1571,1
1688.36877,1495.69189,1
1688.38171,1460.103,1
1688.38354,1377.88062,1
1688.421,1398.097,1
1688.4375,1435.79968,1
1688.47119,1325.55249,1
1688.47266,1444.62878,1
1688.50684,1492.282,1
1688.53259,1449.49072,1
1688.556,1465.04688,1
1688.582,1440.80176,1
1688.58838,1435.86523,1
1688.60022,1479.93176,1
1688.61841,1483.07251,1
1688.61926,1403.15894,1
1688.62219,1468.564,1
1688.63733,1388.882,1
1688.64929,1452.77258,1
1688.68286,1448.54175,1
1688.71545,1413.8634,1
1688.71838,1405.71265,1
1688.71887,1542.647,1
1688.72949,1409.54688,1
1688.75647,1369.697,1
1688.77087,1506.36926,1
1688.78711,1452.38733,1
1688.80786,1447.22693,1
1688.83545,1448.68262,1
1688.84387,1425.26733,1
1688.85046,1416.27429,1
1688.85144,1508.70154,1
1688.88892,1416.15686,1
1688.89258,1346.84924,1
1688.91187,1500.04651,1
1688.93018,1444.52063,1
1688.93689,1483.17017,1
1688.95227,1589.17029,1
1688.95581,1399.3363,1
1688.95593,1410.93164,1
1688.98083,1474.72571,1
1688.99878,1345.36243,1
1689.00391,1570.29834,1
1689.0155,1546.30127,1
1689.07214,1336.08459,1
1689.07251,1432.44421,1
1689.07751,1432.39941,1
1689.08972,1325.41638,1
1689.16345,1447.84985,1
1689.18481,1451.05945,1
1689.205,1456.54114,1
1689.2157,1502.65747,1
1689.23071,1417.64575,1
1689.23535,1371.21436,1
1689.23633,1490.38428,1
1689.27832,1512.96545,1
1689.294,1399.18018,1
1689.304,1391.16943,1
1689.31348,1467.638,1
1689.32544,1456.95837,1
1689.34558,1385.78149,1
1689.38635,1481.59558,1
1689.40771,1590.972,1
1689.42542,1447.90479,1
1689.42615,1513.239,1
1689.42725,1461.1875,1
1689.43311,1391.55432,1
1689.44824,1493.884,1
1689.45056,1407.73169,1
1689.464,1346.35852,1
1689.48645,1476.94751,1
1689.50012,1546.66479,1
1689.55762,1481.65,1
1689.56274,1419.19849,1
1689.56946,1400.56384,1
1689.60449,1472.31531,1
1689.61182,1390.57275,1
1689.634,1485.17627,1
1689.65344,1426.3999,1
1689.66345,1442.9447,1
1689.66663,1458.61926,1
1689.68982,1475.11755,1
1689.70068,1391.3728,1
1689.74011,1370.82739,1
1689.7666,1496.07886,1
1689.77161,1528.93286,1
1689.79675,1385.06714,1
1689.80225,1387.04944,1
1689.83423,1497.661,1
1689.84131,1485.00024,1
1689.8512,1380.59558,1
1689.8573,1533.29932,1
1689.87,1485.80493,1
1689.88623,1496.5719,1
1689.91846,1440.39832,1
1689.93225,1448.17542,1
1689.96606,1438.089,1
1690.00928,1556.40161,1
1690.02112,1494.03369,1
1690.0448,1426.9198,1
1690.05249,1355.90161,1
1690.07153,1501.37012,1
1690.07434,1424.70288,1
1690.08228,1512.87256,1
1690.084,1478.27112,1
1690.086,1328.9928,1
1690.1012,1540.724,1
1690.13367,1504.40442,1
1690.26636,1512.20776,1
1690.286,1455.324,1
1690.3103,1476.28931,1
1690.32166,1421.57166,1
1690.33093,1439.42627,1
1690.33789,1405.10168,1
1690.34619,1462.25879,1
1690.38672,1388.89661,1
1690.41687,1432.63782,1
1690.43042,1495.32446,1
1690.44507,1447.91736,1
1690.48291,1461.76965,1
1690.497,1437.31873,1
1690.51416,1392.06628,1
1690.54517,1529.63464,1
1690.55371,1427.5636,1
1690.57556,1404.65613,1
1690.58484,1539.28687,1
1690.58618,1433.19019,1
1690.5907,1495.45813,1
1690.59619,1426.71277,1
1690.6167,1435.085,1
1690.63171,1529.60815,1
1690.64368,1439.532,1
1690.65393,1445.64319,1
1690.70911,1496.48608,1
1690.7179,1406.84619,1
1690.7334,1465.00354,1
1690.75732,1524.08716,1
1690.75781,1451.5199,1
1690.80469,1563.21094,1
1690.80652,1436.265,1
1690.819,1480.57813,1
1690.82288,1507.79822,1
1690.83923,1387.384,1
1690.8468,1413.96118,1
1690.85168,1369.29016,1
1690.85828,1388.36633,1
1690.924,1476.10217,1
1690.92627,1404.649,1
1690.93481,1520.55249,1
1690.95935,1408.41321,1
1690.96143,1503.92188,1
1690.99878,1385.4397,1
1691.00378,1356.704,1
1691.00769,1478.91479,1
1691.01208,1501.992,1
1691.01233,1404.13489,1
1691.05408,1441.56665,1
1691.07483,1450.327,1
1691.0918,1449.596,1
1691.15771,1434.33557,1
1691.1582,1478.27173,1
1691.17554,1443.279,1
1691.19861,1426.14709,1
1691.20032,1304.48779,1
1691.21155,1439.34717,1
1691.22009,1472.54749,1
1691.22229,1456.346,1
1691.25513,1528.06763,1
1691.27466,1456.21191,1
1691.28088,1467.40747,1
1691.30786,1393.97961,1
1691.36853,1405.58875,1
1691.38867,1354.156,1
1691.39221,1575.53625,1
1691.39978,1394.69434,1
1691.4093,1487.22119,1
1691.41736,1527.80566,1
1691.44324,1444.05859,1
1691.44409,1551.14014,1
1691.47827,1507.784,1
1691.48071,1510.17126,1
1691.4834,1517.8075,1
1691.48462,1522.87573,1
1691.5011,1542.57642,1
1691.52356,1548.93311,1
1691.54346,1351.05432,1
1691.56311,1503.55945,1
1691.56812,1351.81958,1
1691.58948,1429.57935,1
1691.60461,1380.3103,1
1691.61169,1519.37109,1
1691.61389,1437.30469,1
1691.61719,1518.028,1
1691.63281,1519.86914,1
1691.68372,1449.49011,1
1691.69092,1422.42065,1
1691.70056,1436.12878,1
1691.7019,1383.44592,1
1691.70923,1404.99927,1
1691.73486,1489.49011,1
1691.76111,1405.0177,1
1691.76855,1590.0249,1
1691.78113,1456.55347,1
1691.78149,1501.011,1
1691.81567,1372.45886,1
1691.82764,1453.09082,1
1691.84851,1363.40356,1
1691.86487,1509.04041,1
1691.88806,1411.50244,1
1691.90369,1447.05127,1
1691.90613,1418.7124,1
1691.9126,1444.5271,1
1691.91455,1514.39539,1
1691.93677,1507.963,1
1691.94153,1568.18115,1
1691.9436,1384.05115,1
1691.95349,1321.73755,1
1692.00549,1408.79,1
1692.01013,1413.65466,1
1692.05933,1393.98181,1
1692.06824,1452.02563,1
1692.07312,1488.12512,1
1692.0802,1438.546,1
1692.08838,1447.82666,1
1692.10889,1447.62952,1
1692.11157,1414.6709,1
1692.11975,1430.04773,1
1692.126,1444.74915,1
1692.13757,1496.306,1
1692.15051,1347.86169,1
1692.15466,1452.94507,1
1692.15942,1468.24121,1
1692.163,1430.94019,1
1692.18542,1416.81763,1
1692.23633,1552.97473,1
1692.24341,1396.235,1
1692.24707,1566.49353,1
1692.25342,1393.31665,1
1692.26367,1409.92065,1
1692.268,1466.83362,1
1692.31067,1466.4082,1
1692.33,1477.98071,1
1692.33838,1423.54028,1
1692.343,1392.33386,1
1692.35083,1501.93152,1
1692.36328,1466.04321,1
1692.3894,1540.57056,1
1692.39929,1443.03333,1
1692.4187,1512.749,1
1692.42126,1500.198,1
1692.44348,1407.32031,1
1692.47534,1496.22009,1
1692.47876,1554.98853,1
1692.48132,1493.72925,1
1692.48462,1431.31616,1
1692.49414,1421.48315,1
1692.49731,1559.33728,1
1692.531,1510.88391,1
1692.55273,1435.12964,1
1692.55347,1530.21814,1
1692.56653,1446.66321,1
1692.57324,1437.52832,1
1692.58887,1386.99988,1
1692.60242,1537.51343,1
1692.66089,1549.47534,1
1692.6665,1477.75061,1
1692.68518,1475.96484,1
1692.68872,1523.92236,1
1692.689,1458.55688,1
1692.731,1524.29712,1
1692.73718,1429.16541,1
1692.76379,1410.02454,1
1692.77856,1449.52,1
1692.78125,1446.659,1
1692.78149,1507.46143,1
1692.92371,1496.83435,1
1692.983,1495.54468,1
1693.00854,1395.52075,1
1693.00952,1310.74622,1
1693.0376,1449.16077,1
1693.05432,1369.549,1
1693.07227,1401.92871,1
1693.0907,1498.96875,1
1693.118,1440.426,1
1693.12659,1439.53333,1
1693.19714,1483.7666,1
1693.24,1379.2937,1
1693.29236,1417.57446,1
1693.29456,1410.82251,1
1693.30542,1457.60486,1
1693.32715,1367.10486,1
1693.35864,1367.29126,1
1693.38757,1566.14673,1
1693.39343,1475.79468,1
1693.43665,1406.72131,1
1693.44519,1394.10645,1
1693.46082,1390.86353,1
1693.4967,1449.80225,1
1693.50024,1419.08154,1
1693.50122,1394.26489,1
1693.51624,1478.5293,1
1693.53381,1526.72351,1
1693.53687,1488.4552,1
1693.5874,1414.75256,1
1693.58887,1528.61218,1
1693.59338,1420.76208,1
1693.6156,1423.67969,1
1693.65979,1416.85059,1
1693.66357,1392.04089,1
1693.68018,1458.23914,1
1693.688,1462.29224,1
1693.69543,1499.07336,1
1693.70166,1571.75916,1
1693.70215,1408.632,1
1693.704,1456.11414,1
1693.71777,1429.89978,1
1693.72388,1419.84448,1
1693.77222,1464.96289,1
1693.81775,1355.62012,1
1693.84375,1456.41211,1
1693.85168,1329.49548,1
1693.90125,1341.16052,1
1693.91455,1432.288,1
1693.91614,1541.73694,1
1693.94092,1555.98608,1
1693.949,1508.8551,1
1693.96729,1510.95837,1
1694.011,1432.28271,1
1694.02466,1421.2793,1
1694.03589,1443.66467,1
1694.04932,1378.63977,1
1694.06531,1416.98083,1
1694.08655,1427.73035,1
1694.10278,1489.0127,1
1694.13379,1308.68066,1
1694.13647,1431.11389,1
1694.138,1368.36572,1
1694.15588,1401.06213,1
1694.185,1400.10864,1
1694.19849,1409.88281,1
1694.21655,1328.50708,1
1694.23,1486.14648,1
1694.23022,1517.446,1
1694.23059,1447.97083,1
1694.247,1440.80518,1
1694.24756,1340.398,1
1694.26514,1343.11633,1
1694.26807,1421.87085,1
1694.27026,1382.28394,1
1694.29663,1330.26855,1
1694.31873,1442.77869,1
1694.32532,1354.79736,1
1694.32544,1389.69519,1
1694.33472,1397.42761,1
1694.36292,1504.96082,1
1694.36511,1510.06238,1
1694.398,1527.16272,1
1694.4054,1543.56982,1
1694.46155,1403.51147,1
1694.50793,1386.64661,1
1694.51892,1443.05054,1
1694.53076,1474.211,1
1694.531,1465.7146,1
1694.53333,1475.01074,1
1694.55212,1376.34521,1
1694.55554,1495.1571,1
1694.56421,1397.32849,1
1694.57764,1417.972,1
1694.58411,1351.35059,1
1694.59839,1492.51086,1
1694.60388,1413.732,1
1694.64392,1535.65918,1
1694.66333,1438.17749,1
1694.68323,1376.96948,1
1694.71375,1378.33325,1
1694.71606,1466.60962,1
1694.79785,1458.0177,1
1694.807,1403.84753,1
1694.81335,1527.9342,1
1694.82727,1344.46606,1
1694.83044,1515.64819,1
1694.8501,1477.13831,1
1694.85181,1429.047,1
1694.86792,1461.49878,1
1694.87085,1309.68982,1
1694.87842,1448.40417,1
1694.89478,1437.83936,1
1694.93408,1460.99133,1
1694.94958,1432.62317,1
1694.97131,1470.2428,1
1694.97644,1431.63379,1
1695.05737,1506.69519,1
1695.078,1431.4801,1
1695.1084,1457.53577,1
1695.11389,1462.81824,1
1695.131,1365.55042,1
1695.14746,1505.94019,1
1695.14819,1409.22559,1
1695.15259,1323.62378,1
1695.15625,1487.02222,1
1695.15784,1343.1283,1
1695.16931,1421.31885,1
1695.17041,1430.00378,1
1695.20044,1448.03564,1
1695.20569,1508.9845,1
1695.20581,1439.85278,1
1695.22009,1585.27161,1
1695.22778,1485.85046,1
1695.24072,1416.17139,1
1695.25378,1504.67419,1
1695.25537,1464.23047,1
1695.28625,1471.91016,1
1695.30554,1347.32043,1
1695.32507,1404.48792,1
1695.32788,1485.891,1
1695.32935,1461.14673,1
1695.34619,1418.75964,1
1695.34656,1390.211,1
1695.45154,1426.78772,1
1695.45471,1487.89551,1
1695.47083,1414.64246,1
1695.47522,1431.74426,1
1695.48865,1419.48,1
1695.49512,1460.25574,1
1695.52551,1466.01465,1
1695.567,1419.08191,1
1695.58289,1475.65723,1
1695.62952,1441.61938,1
1695.65771,1509.05371,1
1695.66626,1504.837,1
1695.67615,1408.31787,1
1695.68713,1460.70435,1
1695.7135,1508.05786,1
1695.73254,1383.75659,1
1695.7467,1462.20752,1
1695.79492,1512.24988,1
1695.81433,1511.56384,1
1695.82715,1382.00586,1
1695.82837,1375.31982,1
1695.85779,1366.66516,1
1695.85828,1438.07629,1
1695.85852,1512.56445,1
1695.88684,1407.01392,1
1695.9054,1485.9,1
1695.907,1418.3031,1
1695.93518,1416.62732,1
1695.94531,1454.11218,1
1695.96436,1397.3689,1
1695.97473,1472.91968,1
1696.01465,1432.75439,1
1696.04041,1566.21643,1
1696.04749,1502.17249,1
1696.05115,1482.3623,1
1696.06592,1362.85278,1
1696.09143,1537.56372,1
1696.09961,1503.54016,1
1696.13086,1450.3999,1
1696.1344,1507.57935,1
1696.1593,1500.663,1
1696.15979,1507.09521,1
1696.171,1438.08728,1
1696.17468,1541.93677,1
1696.18909,1439.98572,1
1696.191,1403.6217,1
1696.22412,1490.22729,1
1696.23975,1426.45471,1
1696.25781,1434.79565,1
1696.28723,1356.20154,1
1696.29089,1492.59888,1
1696.29443,1478.27222,1
1696.36121,1384.06287,1
1696.3822,1357.30566,1
1696.38745,1391.599,1
1696.41028,1398.471,1
1696.428,1431.077,1
1696.43982,1476.121,1
1696.45081,1543.901,1
1696.45349,1468.21912,1
1696.484,1450.97266,1
1696.48645,1448.59314,1
1696.49866,1478.50671,1
1696.50464,1498.06958,1
1696.51477,1494.303,1
1696.516,1448.78955,1
1696.51709,1298.511,1
1696.51929,1447.14893,1
1696.52136,1355.51343,1
1696.52942,1473.31714,1
1696.54285,3558.75366,4
1696.57751,1524.351,1
1696.58325,1415.604,1
1696.59424,1468.57568,1
1696.59888,1460.72241,1
1696.61877,1433.4823,1
1696.62024,1467.83923,1
1696.62549,1327.38147,1
1696.64954,1402.39478,1
1696.65234,1485.29211,1
1696.65784,1414.54346,1
1696.70068,1377.17285,1
1696.70227,1392.03125,1
1696.70837,1517.20935,1
1696.7085,1445.62219,1
1696.749,1450.568,1
1696.77893,1443.32617,1
1696.78052,1424.224,1
1696.78882,1458.38489,1
1696.79553,1350.23425,1
1696.8042,1464.60315,1
1696.81213,1498.85559,1
1696.81506,1454.3623,1
1696.816,1426.58423,1
1696.83069,1418.82214,1
1696.8313,1383.39185,1
1696.84741,1365.48633,1
1696.8606,1432.27173,1
1696.86975,1421.15393,1
1696.87634,1390.76123,1
1696.882,1428.52612,1
1696.88708,1516.15332,1
1696.9,1354.94788,1
1696.90686,1538.37012,1
1696.91809,1428.49951,1
1696.92029,1335.33862,1
1696.93713,1459.35852,1
1696.96094,1476.44873,1
1696.98792,1435.80383,1
1696.99536,1431.08777,1
1697.02271,1404.49939,1
1697.0686,1444.72644,1
1697.06934,1524.05212,1
1697.0968,1362.07666,1
1697.13391,1395.257,1
1697.1449,1496.94177,1
1697.16223,1495.14771,1
1697.20874,1369.679,1
1697.21448,1326.70911,1
1697.21643,1531.32544,1
1697.218,1400.43408,1
1697.22009,1420.74744,1
1697.22217,1500.197,1
1697.243,1464.37537,1
1697.24329,1513.7937,1
1697.261,1490.48975,1
1697.26147,1499.93079,1
1697.274,1417.40356,1
1697.28528,1447.30432,1
1697.32446,1376.38586,1
1697.32861,1484.79114,1
1697.33655,1483.643,1
1697.3407,1405.26941,1
1697.37573,1487.44678,1
1697.38855,1323.92041,1
1697.412,1476.94946,1
1697.43127,1456.33459,1
1697.43445,1361.08594,1
1697.447,1432.27576,1
1697.47778,1408.67737,1
1697.48279,1418.105,1
1697.54578,1470.64966,1
1697.56763,1381.90161,1
1697.56958,1515.9248,1
1697.57642,1464.505,1
1697.591,1380.80042,1
1697.59363,1474.30444,1
1697.60522,1340.41809,1
1697.63159,1417.37073,1
1697.63586,1533.10144,1
1697.65881,1471.90186,1
1697.65918,1440.62891,1
1697.661,1464.14368,1
1697.72937,1508.29089,1
1697.76318,1466.511,1
1697.81714,1524.70825,1
1697.82227,1577.84924,1
1697.85779,1558.10889,1
1697.85876,1440.508,1
1697.87073,1419.66528,1
1697.89063,1541.69067,1
1697.94763,1447.71753,1
1697.958,1431.98413,1
1697.96326,1424.74988,1
1697.98389,1437.2146,1
1697.99255,1454.2417,1
1698.00891,1475.84644,1
1698.03613,1509.75427,1
1698.05884,1455.7887,1
1698.06555,1491.48169,1
1698.09912,1451.43359,1
1698.1217,1382.97864,1
1698.13,1522.1676,1
1698.17224,1435.65662,1
1698.17664,1366.87463,1
1698.18335,1489.81152,1
1698.18689,1446.21826,1
1698.1875,1403.32153,1
1698.18774,1438.4491,1
1698.21655,1422.01025,1
1698.23535,1519.038,1
1698.24683,1450.06165,1
1698.25928,1499.34778,1
1698.307,1478.41687,1
1698.30811,1505.38965,1
1698.33521,1513.65833,1
1698.338,1410.51428,1
1698.3501,1503.73828,1
1698.37744,1407.68872,1
1698.38684,1306.63684,1
1698.39282,3068.40356,4
1698.3938,1489.97754,1
1698.41528,1549.09912,1
1698.42883,1390.45825,1
1698.46936,1514.00659,1
1698.50488,1404.31689,1
1698.5116,1457.21,1
1698.51672,1474.46313,1
1698.51843,1339.8031,1
1698.552,1461.16345,1
1698.55591,1447.722,1
1698.57141,1438.53674,1
1698.57666,1526.81641,1
1698.57861,1560.12817,1
1698.59326,1471.8811,1
1698.60144,1469.09167,1
1698.61426,1445.47461,1
1698.632,1501.25134,1
1698.63416,1453.28625,1
1698.63513,1294.95166,1
1698.65918,1426.37744,1
1698.66357,1438.6377,1
1698.68359,1435.183,1
1698.69153,1376.862,1
1698.69385,1364.65771,1
1698.70215,1589.14429,1
1698.71,1466.08923,1
1698.75452,1469.62109,1
1698.77258,1505.38538,1
1698.78235,1507.23914,1
1698.866,1437.65,1
1698.87,1508.90857,1
1698.91357,1446.14148,1
1698.97437,1393.14038,1
1698.98621,1492.62708,1
1698.99182,1444.01245,1
1699.00891,1485.71436,1
1699.01257,1508.7677,1
1699.0271,1450.21851,1
1699.04578,1474.44458,1
1699.0752,1446.04675,1
1699.08008,1443.25037,1
1699.08984,1410.95776,1
1699.09131,1478.06409,1
1699.09839,1484.65808,1
1699.14026,1464.9895,1
1699.14319,1540.71143,1
1699.148,1492.377,1
1699.21143,1424.25452,1
1699.23267,1423.98169,1
1699.23389,1524.91528,1
1699.237,1493.5293,1
1699.24512,1419.64038,1
1699.25818,1466.21631,1
1699.26172,1509.19812,1
1699.281,1475.97656,1
1699.28723,1475.96777,1
1699.29419,1521.37866,1
1699.3241,1483.19873,1
1699.36353,1458.11951,1
1699.36609,1447.103,1
1699.372,1462.3927,1
1699.3927,1466.86035,1
1699.42542,1398.38477,1
1699.44,1423.35278,1
1699.44141,1440.79407,1
1699.44275,1472.32,1
1699.472,1518.0531,1
1699.51074,1474.79773,1
1699.57947,1368.65991,1
1699.59753,1381.4624,1
1699.59888,1429.42383,1
1699.6626,1466.47583,1
1699.70972,1374.23059,1
1699.7124,1419.66357,1
1699.71729,1451.88574,1
1699.72461,1497.62292,1
1699.72729,1502.591,1
1699.73267,1404.71033,1
1699.74219,1406.63086,1
1699.74353,1419.91382,1
1699.76807,1422.15979,1
1699.82288,1389.28345,1
1699.86414,1428.36389,1
1699.87268,1531.81506,1
1699.9082,1448.87976,1
1699.9635,1475.42993,1
1699.96448,1341.98779,1
1699.96753,1367.81653,1
1699.97485,1511.03845,1
1700.01,1492.38086,1
1700.01416,1392.24585,1
1700.01929,1318.85254,1
1700.02466,1381.59778,1
1700.04749,1507.61279,1
1700.05469,1517.86243,1
1700.05481,1486.881,1
1700.06726,1503.58643,1
1700.06909,1506.201,1
1700.10437,1478.32068,1
1700.12354,1425.29578,1
1700.14392,1355.49744,1
1700.148,1578.166,1
1700.15173,1450.57288,1
1700.15942,1436.63635,1
1700.16809,1496.695,1
1700.2207,1540.315,1
1700.23572,1465.335,1
1700.25574,1486.42407,1
1700.26074,1495.30872,1
1700.29248,1466.49951,1
1700.29651,1455.83032,1
1700.29883,1448.2561,1
1700.30945,1390.74731,1
1700.31824,1444.00122,1
1700.34949,1430.87292,1
1700.38342,1458.16614,1
1700.399,1409.82019,1
1700.41418,1418.52966,1
1700.44067,1485.50049,1
1700.5,1415.99927,1
1700.50708,1366.90234,1
1700.55542,1409.93372,1
1700.56323,1387.42773,1
1700.5769,1507.89331,1
1700.59326,1488.92651,1
1700.60547,1368.49133,1
1700.61682,1480.17676,1
1700.622,1523.0658,1
1700.62659,1457.78174,1
1700.651,1479.38367,1
1700.65393,1424.64709,1
1700.6759,1474.97644,1
1700.67822,1472.315,1
1700.71375,1450.69507,1
1700.72839,1407.06055,1
1700.753,1419.30981,1
1700.75989,1468.75769,1
1700.76477,1515.945,1
1700.77026,1463.47974,1
1700.78455,1534.6897,1
1700.82568,1470.21619,1
1700.8562,1468.44812,1
1700.879,1359.21021,1
1700.8855,1494.69849,1
1700.88586,1349.46191,1
1700.89087,1583.69006,1
1700.91443,1342.038,1
1700.922,1420.31775,1
1700.94312,1432.67358,1
1700.94507,1596.364,1
1700.96545,1441.53918,1
1700.97913,1501.192,1
1701.00269,1475.83936,1
1701.00708,1492.80688,1
1701.05042,1451.12756,1
1701.111,1357.17749,1
1701.14148,1513.48889,1
1701.14417,1477.59485,1
1701.145,1448.87537,1
1701.14624,1374.88062,1
1701.1687,1613.4856,1
